arrived_at,num_prefill_tokens,num_decode_tokens
3334.352,74669,1958
3334.352,6578,3
3334.352,6166,23
3334.352,2940,20
3334.352,3181,20
3334.352,6204,3
3334.352,3154,19
3334.352,4421,22
3334.352,3129,19
3334.352,3475,488
3334.352,892,150
3334.352,6174,3
3334.352,2952,14
3334.352,3203,27
3334.352,6168,28
3334.352,11907,3
3334.352,3910,397
3334.352,3148,18
3334.352,6200,3
3334.352,6183,3
3337.405,7273,3
3337.405,9956,309
3337.405,6696,28
3337.405,26391,213
3337.405,1017,216
3337.405,7417,3
3337.405,6942,3
3337.405,17077,380
3337.405,17348,433
3337.405,7435,326
3337.405,1832,31
3337.405,3062,16
3337.405,2916,19
3337.405,7120,3
3337.405,13748,965
3337.405,6669,3
3337.405,7794,27
3337.405,6824,3
3337.405,6217,3
3337.405,6392,27
3337.405,3201,29
3340.458,899,211
3340.458,4310,59
3340.458,6879,30
3340.458,3142,22
3340.458,3125,19
3340.458,7078,36
3340.458,6599,3
3340.458,6308,3
3340.458,6165,3
3340.458,95393,576
3340.458,6724,3
3340.458,2423,481
3340.458,6626,3
3340.458,7413,3
3340.458,24844,365
3340.458,7049,3
3340.458,6842,29
3343.51,3126,19
3343.51,6801,3
3343.51,4594,483
3343.51,3259,25
3343.51,13085,248
3343.51,6171,27
3343.51,6667,628
3343.51,20383,382
3343.51,6958,239
3343.51,13949,8
3343.51,895,170
3343.51,6197,3
3343.51,2991,19
3343.51,6771,33
3343.51,11907,3
3343.51,7162,173
3346.567,16832,403
3346.567,7511,3
3346.567,16482,95
3346.567,6673,3
3346.567,17950,367
3346.567,21439,126
3346.567,3094,20
3346.567,1580,586
3346.567,3145,26
3346.567,923,30
3346.567,16266,115
3346.567,21127,251
3346.567,33939,326
3346.567,6191,38
3346.567,5858,406
3346.567,7143,34
3346.567,6400,426
3346.567,7161,42
3346.567,17746,568
3349.62,947,135
3349.62,6552,3
3349.62,3160,107
3349.62,2789,340
3349.62,6239,3
3349.62,919,112
3349.62,2979,20
3349.62,1040,536
3349.62,2349,18
3349.62,2381,336
3349.62,12857,111
3349.62,6709,26
3352.672,906,693
3352.672,935,135
3352.672,1553,126
3352.672,4354,500
3352.672,6589,3
3352.672,6416,3
3352.672,3110,20
3352.672,4794,191
3352.672,896,253
3352.672,8104,427
3352.672,6209,40
3352.672,6193,39
3352.672,6350,18
3352.672,18255,409
3352.672,895,446
3352.672,6169,3
3352.672,7321,3
3352.672,6197,3
3352.672,3281,19
3352.672,7003,3
3352.672,959,42
3352.672,6387,3
3352.672,16753,235
3355.725,895,459
3355.725,926,428
3355.725,3161,18
3355.725,7425,170
3355.725,3110,16
3355.725,32604,551
3355.725,4413,24
3355.725,12621,358
3355.725,1073,260
3355.725,7324,533
3355.725,63200,473
3355.725,6176,26
3355.725,6490,3
3355.725,3105,19
3355.725,7040,32
3355.725,6169,3
3355.725,3166,14
3355.725,924,235
3355.725,6827,33
3355.725,9683,813
3355.725,6172,3
3355.725,6211,3
3355.725,6181,520
3355.725,6168,26
3355.725,3110,16
3355.725,898,499
3355.725,6174,31
3355.725,7250,3
3355.725,52067,589
3358.778,5577,208
3358.778,6408,3
3358.778,10325,171
3358.778,6198,3
3358.778,7389,47
3358.778,3118,16
3358.778,5577,451
3358.778,13968,350
3358.778,4888,478
3358.778,3415,22
3358.778,2719,452
3358.778,4396,219
3358.778,3157,20
3358.778,2686,713
3358.778,14566,192
3358.778,3612,436
3358.778,6166,24
3358.778,9483,382
3358.778,8616,313
3358.778,1765,188
3358.778,6437,24
3358.778,6569,34
3358.778,7034,37
3358.778,41921,499
3358.778,3656,404
3358.778,1070,86
3358.778,7535,175
3361.834,1521,191
3361.834,3968,446
3361.834,3203,18
3361.834,6881,27
3361.834,6821,3
3361.834,3187,17
3361.834,3423,16
3361.834,8057,474
3361.834,7079,34
3361.834,5267,446
3361.834,2306,741
3361.834,6171,3
3361.834,7723,291
3361.834,6945,3
3361.834,7918,3
3361.834,7872,3
3361.834,6314,290
3361.834,1431,492
3361.834,8096,3
3361.834,7906,329
3361.834,3198,21
3361.834,940,298
3361.834,11563,270
3361.834,3892,947
3361.834,3114,18
3361.834,2299,409
3361.834,7305,29
3364.887,6174,30
3364.887,4395,316
3364.887,6658,35
3364.887,6172,3
3364.887,11141,149
3364.887,9705,430
3364.887,6190,3
3364.887,6665,33
3364.887,8735,115
3364.887,7140,3
3364.887,37746,755
3364.887,4610,316
3364.887,2376,615
3364.887,13919,259
3364.887,12463,475
3364.887,1107,153
3364.887,6165,3
3364.887,7247,41
3364.887,5822,339
3364.887,125546,332
3364.887,6180,434
3364.887,3127,16
3367.94,911,545
3367.94,6380,30
3367.94,1030,360
3367.94,13282,308
3367.94,894,434
3367.94,7439,3
3367.94,3169,19
3367.94,15506,221
3367.94,1551,1467
3367.94,3249,569
3367.94,10942,200
3367.94,10954,365
3367.94,40577,487
3367.94,1126,306
3367.94,4771,411
3367.94,15205,359
3367.94,4946,247
3370.993,16413,623
3370.993,14062,495
3370.993,17975,306
3370.993,6525,3
3370.993,4442,315
3370.993,4069,382
3370.993,50536,463
3370.993,2624,613
3370.993,7064,3
3370.993,6356,534
3370.993,2729,367
3370.993,6209,23
3370.993,6724,3
3374.046,51980,440
3374.046,6166,3
3374.046,6906,3
3374.046,4330,443
3374.046,6565,3
3374.046,3119,18
3374.046,903,653
3374.046,7300,3
3374.046,52211,478
3374.046,6209,3
3374.046,7380,478
3374.046,2039,254
3374.046,2971,330
3374.046,4554,972
3374.046,6173,29
3374.046,7022,27
3374.046,59211,591
3374.046,6694,3
3374.046,6627,32
3374.046,3154,15
3374.046,3115,17
3377.098,6439,3
3377.098,7228,1978
3377.098,2438,33
3377.098,1855,429
3377.098,6169,27
3377.098,32960,249
3377.098,6388,416
3377.098,6812,3
3377.098,893,50
3377.098,10056,229
3377.098,6242,3
3377.098,6188,41
3377.098,6175,45
3377.098,3205,21
3377.098,6169,27
3377.098,3325,22
3377.098,6188,30
3377.098,11014,482
3377.098,11190,540
3377.098,6757,24
3377.098,10166,478
3377.098,6686,3
3377.098,14586,323
3377.098,898,549
3377.098,6180,3
3377.098,30395,3
3377.098,6719,514
3377.098,7393,3
3380.151,11873,416
3380.151,5139,604
3380.151,12351,235
3380.151,3106,19
3380.151,3142,19
3380.151,16611,407
3380.151,10004,279
3380.151,6609,3
3380.151,3169,14
3380.151,6176,3
3380.151,7142,3
3380.151,6985,51
3380.151,7138,3
3380.151,6182,3
3380.151,3111,17
3380.151,3145,24
3380.151,8521,444
3380.151,6636,26
3380.151,6848,32
3380.151,6166,3
3380.151,14860,511
3380.151,12994,433
3380.151,3191,23
3380.151,4916,682
3380.151,6191,33
3380.151,917,130
3380.151,2969,13
3380.151,36452,528
3380.151,6861,3
3380.151,6434,3
3380.151,2486,61
3380.151,1472,552
3383.208,3127,19
3383.208,6170,27
3383.208,6386,3
3383.208,26785,375
3383.208,6687,3
3383.208,19158,365
3383.208,16508,289
3383.208,6665,3
3383.208,6181,3
3383.208,6634,3
3383.208,1538,10
3383.208,7201,3
3383.208,6618,3
3383.208,905,119
3383.208,7029,36
3383.208,6171,39
3383.208,6165,22
3383.208,3169,18
3383.208,6167,24
3383.208,6663,25
3383.208,2227,498
3383.208,3106,19
3383.208,6792,25
3386.26,924,380
3386.26,6746,25
3386.26,6166,3
3386.26,6617,3
3386.26,6214,3
3386.26,5307,278
3386.26,3153,17
3386.26,6533,3
3386.26,6749,35
3386.26,12983,131
3386.26,6166,25
3386.26,892,108
3386.26,6647,3
3386.26,34284,2000
3386.26,4004,100
3386.26,892,29
3386.26,11550,27
3386.26,28059,524
3386.26,6168,25
3386.26,3160,19
3386.26,6567,3
3386.26,3076,20
3389.313,6971,34
3389.313,8240,3
3389.313,6199,3
3389.313,6346,3
3389.313,3050,16
3389.313,37460,348
3389.313,7083,3
3389.313,936,131
3389.313,6167,30
3389.313,6171,26
3389.313,7461,3
3389.313,6169,3
3389.313,7050,26
3389.313,6328,31
3389.313,3163,19
3389.313,7043,25
3389.313,4052,281
3389.313,899,168
3389.313,6167,26
3389.313,7016,26
3389.313,924,424
3389.313,6167,24
3389.313,57421,545
3389.313,6241,443
3392.366,15897,122
3392.366,983,281
3392.366,16630,667
3392.366,969,115
3392.366,10147,211
3392.366,6262,29
3392.366,1128,437
3392.366,7958,85
3392.366,23948,310
3392.366,6177,31
3392.366,6268,3
3392.366,2947,17
3392.366,3027,17
3392.366,3061,18
3392.366,6674,26
3392.366,4013,214
3395.419,14924,378
3395.419,23748,35
3395.419,8016,138
3395.419,6324,3
3395.419,10774,398
3395.419,33728,448
3395.419,6679,3
3395.419,908,125
3395.419,3095,22
3398.475,2675,445
3398.475,23108,444
3398.475,1154,158
3398.475,11787,214
3398.475,6939,21
3398.475,6698,3
3398.475,6208,315
3398.475,3137,19
3398.475,2081,252
3398.475,6719,3
3398.475,3113,20
3398.475,7262,29
3398.475,10085,353
3398.475,3268,16
3398.475,1499,562
3398.475,9622,479
3398.475,3203,19
3398.475,15226,225
3398.475,3110,22
3398.475,6888,640
3401.528,6184,3
3401.528,6917,3
3401.528,6423,3
3401.528,7132,3
3401.528,6637,3
3401.528,7026,49
3401.528,12509,208
3401.528,3139,19
3401.528,27747,256
3401.528,6296,3
3401.528,6206,3
3401.528,15631,330
3401.528,1038,13
3401.528,3135,20
3401.528,6295,365
3401.528,6175,25
3401.528,73354,1
3401.528,987,26
3401.528,26022,395
3401.528,5044,234
3401.528,6832,3
3401.528,10059,293
3404.581,1283,166
3404.581,895,572
3404.581,3070,17
3404.581,7643,3
3404.581,2072,228
3404.581,20312,465
3404.581,7604,3
3404.581,6592,3
3404.581,7820,3
3404.581,6177,3
3404.581,6852,447
3404.581,14721,439
3404.581,6176,3
3404.581,75635,85
3404.581,63138,414
3404.581,56970,274
3404.581,3318,19
3404.581,6764,3
3404.581,7097,3
3407.633,6166,24
3407.633,2686,117
3407.633,46426,427
3407.633,6856,3
3407.633,6322,3
3407.633,7196,3
3407.633,6646,30
3407.633,36147,586
3407.633,3151,20
3407.633,7971,359
3407.633,926,36
3407.633,11729,107
3407.633,3145,19
3407.633,6761,3
3407.633,6525,3
3407.633,6183,3
3407.633,6968,3
3407.633,6664,34
3407.633,6991,3
3407.633,6858,26
3407.633,7017,3
3407.633,6452,26
3407.633,7097,3
3407.633,6174,3
3407.633,6935,25
3407.633,5262,488
3407.633,1012,53
3410.686,3240,17
3410.686,6171,3
3410.686,6575,23
3410.686,6784,28
3410.686,3257,23
3410.686,18313,455
3410.686,6525,3
3410.686,1043,9
3410.686,9834,287
3410.686,6182,3
3410.686,7020,3
3410.686,6167,3
3410.686,6676,24
3410.686,15579,565
3410.686,6584,23
3410.686,910,26
3410.686,6336,3
3410.686,4483,447
3410.686,6642,3
3410.686,2922,496
3410.686,33945,575
3410.686,7703,3
3413.739,6955,3
3413.739,7000,41
3413.739,6632,44
3413.739,1446,104
3413.739,6191,36
3413.739,6791,3
3413.739,6167,24
3413.739,908,331
3413.739,3936,303
3413.739,7357,3
3413.739,4256,254
3413.739,3807,272
3413.739,1552,127
3413.739,2658,615
3413.739,1158,364
3413.739,6174,31
3413.739,3235,22
3413.739,2294,55
3413.739,4437,294
3416.796,949,444
3416.796,52164,1961
3416.796,2486,61
3416.796,2362,201
3416.796,2146,438
3416.796,1073,179
3416.796,11849,347
3416.796,12212,310
3416.796,8262,549
3416.796,13632,198
3416.796,1026,606
3416.796,10443,405
3416.796,2962,17
3416.796,1291,538
3416.796,7093,3
3416.796,6169,3
3416.796,4876,226
3416.796,8186,321
3419.848,2907,410
3419.848,1363,84
3419.848,1736,94
3419.848,3622,347
3419.848,8118,723
3419.848,4542,542
3419.848,906,539
3419.848,4968,277
3419.848,6887,3
3419.848,25247,268
3419.848,6564,30
3419.848,3291,18
3419.848,8006,212
3422.901,6738,3
3422.901,62758,605
3422.901,892,397
3422.901,1354,434
3422.901,7104,3
3422.901,8246,429
3422.901,7346,283
3422.901,9627,3
3422.901,6631,3
3422.901,3211,21
3422.901,6798,26
3422.901,3242,22
3422.901,3128,23
3422.901,6303,3
3422.901,3148,21
3422.901,6178,3
3422.901,11412,190
3422.901,1441,548
3422.901,7182,3
3422.901,6948,26
3422.901,3312,19
3422.901,7042,3
3422.901,3324,22
3422.901,7256,3
3422.901,7763,385
3422.901,15294,161
3422.901,6358,327
3422.901,3089,16
3422.901,6542,3
3425.954,8268,3
3425.954,3189,18
3425.954,4821,264
3425.954,6187,3
3425.954,3171,22
3425.954,3168,18
3425.954,6817,3
3425.954,6744,3
3425.954,3146,22
3425.954,6164,3
3425.954,929,1
3425.954,8763,640
3425.954,3145,19
3425.954,1018,13
3425.954,905,16
3425.954,7436,35
3425.954,6167,3
3425.954,3240,19
3425.954,3111,16
3425.954,10159,405
3425.954,940,440
3425.954,9868,210
3425.954,4500,458
3425.954,12031,283
3425.954,3460,25
3425.954,5622,418
3425.954,6168,3
3425.954,6465,34
3425.954,6903,3
3425.954,6165,3
3425.954,1788,598
3429.007,1058,142
3429.007,25122,383
3429.007,3141,19
3429.007,3122,21
3429.007,7261,3
3429.007,13130,541
3429.007,10376,173
3429.007,893,185
3429.007,4026,169
3429.007,895,361
3429.007,2947,20
3429.007,2983,20
3429.007,4713,440
3429.007,7161,3
3429.007,6187,3
3429.007,9546,3
3429.007,10511,351
3429.007,27643,389
3429.007,896,91
3429.007,932,10
3429.007,1336,504
3429.007,892,42
3429.007,23220,398
3429.007,7196,32
3432.06,6171,28
3432.06,3169,18
3432.06,3111,15
3432.06,3085,19
3432.06,3132,17
3432.06,3463,19
3432.06,911,289
3432.06,5103,304
3432.06,6173,3
3432.06,902,256
3432.06,11298,412
3432.06,3159,16
3432.06,902,585
3432.06,6855,26
3432.06,7148,3
3432.06,7745,149
3432.06,3166,264
3432.06,6114,296
3432.06,1367,523
3432.06,1156,327
3432.06,3014,18
3432.06,13671,275
3432.06,35008,426
3435.116,6635,41
3435.116,7288,40
3435.116,6600,26
3435.116,1146,397
3435.116,4041,397
3435.116,7160,3
3435.116,3125,18
3435.116,6935,33
3435.116,6584,18
3435.116,3139,19
3435.116,6166,23
3435.116,3136,19
3435.116,7027,32
3435.116,6835,3
3435.116,6173,30
3435.116,3137,20
3435.116,4278,111
3435.116,25433,318
3435.116,3121,24
3435.116,6168,25
3435.116,6171,31
3435.116,6701,523
3435.116,5260,302
3435.116,6673,40
3435.116,18976,456
3435.116,16371,607
3435.116,6189,45
3435.116,1345,141
3435.116,40676,258
3438.169,7025,22
3438.169,3330,24
3438.169,37810,345
3438.169,6210,30
3438.169,6171,30
3438.169,110641,446
3438.169,2354,170
3438.169,6167,3
3438.169,19846,379
3438.169,7172,36
3438.169,6176,36
3438.169,7748,510
3438.169,6169,35
3438.169,2738,446
3438.169,6458,50
3438.169,6651,3
3438.169,31019,403
3438.169,5425,403
3438.169,1457,168
3438.169,897,1
3441.222,7103,3
3441.222,19457,137
3441.222,6933,3
3441.222,6903,3
3441.222,3125,18
3441.222,10141,399
3441.222,1464,170
3441.222,4509,427
3441.222,15951,407
3441.222,3030,19
3441.222,16960,226
3441.222,5501,485
3441.222,3005,457
3441.222,6195,3
3441.222,2355,379
3441.222,1962,1
3441.222,6228,36
3444.274,908,361
3444.274,6254,3
3444.274,6742,763
3444.274,6919,3
3444.274,30560,247
3444.274,3178,19
3444.274,3189,21
3444.274,925,567
3444.274,3514,177
3444.274,27747,252
3444.274,10025,497
3444.274,6673,592
3444.274,6340,3
3444.274,1572,422
3444.274,10708,332
3444.274,6490,3
3444.274,12693,550
3444.274,6882,35
3444.274,4343,516
3444.274,1854,503
3444.274,7150,40
3444.274,3151,19
3444.274,9565,478
3447.327,6568,3
3447.327,7203,35
3447.327,6166,25
3447.327,10810,239
3447.327,9367,487
3447.327,9899,298
3447.327,21921,368
3447.327,6453,3
3447.327,29315,557
3447.327,6167,26
3447.327,6736,26
3447.327,900,188
3447.327,7288,3
3447.327,10469,476
3447.327,902,325
3450.383,63323,308
3450.383,7224,3
3450.383,895,518
3450.383,3125,20
3450.383,17184,378
3450.383,6191,38
3450.383,2424,515
3450.383,1056,13
3450.383,13573,636
3450.383,3354,21
3450.383,7883,241
3450.383,6667,26
3450.383,3142,16
3450.383,3146,19
3450.383,1458,366
3450.383,6174,29
3450.383,11910,688
3450.383,28605,500
3450.383,7356,25
3450.383,3165,22
3450.383,897,301
3450.383,6166,24
3450.383,6938,32
3450.383,6167,25
3450.383,6169,26
3450.383,7016,3
3453.436,7486,393
3453.436,7123,3
3453.436,1174,18
3453.436,3150,20
3453.436,12317,369
3453.436,900,517
3453.436,6167,26
3453.436,57261,402
3453.436,7057,3
3453.436,6461,3
3453.436,7770,388
3453.436,3123,18
3453.436,6854,3
3456.489,29434,465
3456.489,3140,15
3456.489,17386,418
3456.489,7409,11
3456.489,9871,219
3456.489,50118,394
3456.489,6570,3
3456.489,2236,225
3456.489,6586,27
3456.489,16575,458
3456.489,3149,18
3456.489,9880,192
3456.489,6171,29
3456.489,15837,427
3456.489,2142,416
3456.489,5343,428
3456.489,6723,3
3456.489,6591,3
3456.489,6633,3
3456.489,1485,624
3456.489,2458,629
3456.489,16291,313
3459.542,17738,445
3459.542,6183,38
3459.542,8421,600
3459.542,6181,1
3459.542,6623,28
3459.542,18325,473
3459.542,7245,3
3459.542,7131,3
3459.542,6169,27
3459.542,3150,20
3459.542,15308,869
3459.542,6680,3
3459.542,3213,18
3459.542,2763,328
3459.542,11816,510
3459.542,3533,484
3459.542,6168,26
3459.542,10469,202
3459.542,26485,556
3459.542,7182,3
3459.542,6168,31
3459.542,921,191
3459.542,13455,295
3459.542,25430,506
3459.542,2213,448
3459.542,6168,27
3459.542,1031,268
3462.595,6705,3
3462.595,7219,7
3462.595,6683,3
3462.595,6163,3
3462.595,7029,3
3462.595,7275,3
3462.595,6172,28
3462.595,4234,191
3462.595,903,645
3462.595,19184,13
3462.595,3129,16
3462.595,893,471
3462.595,5101,18
3462.595,6819,3
3462.595,6762,3
3465.651,7121,3
3465.651,14859,791
3465.651,6927,3
3465.651,4728,287
3465.651,7384,3
3465.651,892,432
3465.651,7236,3
3465.651,4013,289
3465.651,15311,220
3465.651,1208,205
3465.651,3124,18
3465.651,6409,39
3465.651,12959,483
3465.651,3136,17
3465.651,6168,26
3465.651,1898,14
3465.651,9317,456
3465.651,17277,422
3468.7,6171,29
3468.7,3226,17
3468.7,3351,29
3468.7,14083,298
3468.7,12776,298
3468.7,7106,3
3468.7,6321,3
3468.7,10642,263
3468.7,7553,29
3468.7,6182,40
3468.7,6657,39
3468.7,901,254
3468.7,7544,3
3468.7,7222,51
3468.7,6168,25
3468.7,3102,15
3468.7,3123,20
3468.7,10318,2000
3471.757,3106,18
3471.757,27747,216
3471.757,6542,18
3471.757,6171,26
3471.757,3162,15
3471.757,7096,31
3471.757,6191,3
3471.757,6959,3
3471.757,6166,3
3471.757,7399,3
3471.757,6776,3
3471.757,4794,492
3471.757,6669,28
3471.757,4243,552
3471.757,6907,34
3471.757,3152,18
3471.757,7216,35
3474.81,4653,292
3474.81,6172,27
3474.81,5002,231
3474.81,7031,32
3474.81,46942,220
3474.81,3201,20
3474.81,7244,36
3474.81,6738,3
3474.81,6171,3
3474.81,7112,3
3474.81,7275,3
3474.81,8913,327
3474.81,6983,3
3474.81,6611,39
3474.81,2065,637
3474.81,6188,3
3474.81,4301,291
3474.81,6931,3
3477.862,7059,237
3477.862,73392,38
3477.862,1562,422
3477.862,893,391
3477.862,24806,97
3477.862,3134,20
3477.862,3155,17
3477.862,6709,3
3477.862,12264,394
3477.862,6167,26
3477.862,19464,389
3477.862,6168,24
3477.862,893,381
3477.862,6168,37
3480.915,6172,30
3480.915,1444,205
3480.915,7029,44
3480.915,3138,20
3480.915,61623,377
3480.915,6165,3
3480.915,3190,23
3480.915,9609,666
3480.915,14211,65
3480.915,7888,3
3480.915,10720,219
3480.915,1976,609
3480.915,17793,431
3480.915,1996,47
3480.915,1822,730
3480.915,24326,494
3480.915,3538,19
3480.915,6966,30
3480.915,1403,160
3480.915,3175,19
3480.915,17717,524
3480.915,4291,363
3480.915,7405,3
3480.915,3946,425
3480.915,6462,3
3480.915,6535,34
3480.915,6572,3
3480.915,11594,519
3480.915,6414,3
3483.972,6338,3
3483.972,1042,123
3483.972,6182,44
3483.972,12284,41
3483.972,7021,3
3483.972,3140,17
3483.972,15915,364
3483.972,6177,29
3483.972,2990,19
3483.972,1737,279
3483.972,2178,20
3483.972,6222,25
3483.972,6597,3
3483.972,5828,622
3483.972,3162,22
3483.972,3514,191
3483.972,7908,3
3483.972,2988,696
3487.024,4167,275
3487.024,6165,23
3487.024,6495,3
3487.024,6716,25
3487.024,13935,378
3487.024,42245,816
3487.024,7014,24
3487.024,36446,599
3487.024,3190,24
3487.024,12818,396
3487.024,8229,3
3487.024,8234,54
3487.024,13289,287
3487.024,4106,706
3487.024,6572,3
3487.024,10206,3
3487.024,6633,3
3487.024,6170,28
3487.024,1532,312
3487.024,7035,35
3490.077,26809,487
3490.077,6172,27
3490.077,11843,330
3490.077,2137,662
3490.077,3109,23
3490.077,3126,21
3490.077,6381,3
3490.077,10092,477
3490.077,8412,447
3490.077,38178,304
3490.077,7425,3
3490.077,6258,3
3490.077,18409,193
3490.077,2178,20
3490.077,11557,336
3490.077,3158,19
3490.077,8044,151
3490.077,26880,315
3490.077,6662,32
3490.077,7242,457
3493.13,3267,23
3493.13,3345,370
3493.13,6263,3
3493.13,6544,517
3493.13,1557,378
3493.13,3157,20
3493.13,2347,304
3493.13,14749,246
3493.13,3118,16
3493.13,6823,29
3493.13,6506,3
3493.13,3120,18
3493.13,6736,3
3493.13,6653,27
3493.13,33813,603
3496.183,3143,16
3496.183,63592,204
3496.183,18551,593
3496.183,4745,345
3496.183,7962,515
3496.183,11550,401
3496.183,6937,3
3496.183,1397,387
3496.183,4983,284
3496.183,3379,457
3496.183,5326,22
3499.236,1871,641
3499.236,4988,268
3499.236,9874,219
3499.236,5288,528
3499.236,892,283
3499.236,3147,19
3499.236,4244,388
3499.236,15995,279
3499.236,16646,351
3499.236,7608,405
3499.236,30355,301
3499.236,890,348
3499.236,1098,180
3499.236,5216,142
3499.236,7580,2
3499.236,7108,3
3499.236,4725,470
3499.236,6456,3
3499.236,990,86
3502.292,5617,405
3502.292,7042,3
3502.292,3115,21
3502.292,6200,3
3502.292,6169,3
3502.292,6572,3
3502.292,3127,17
3502.292,6417,3
3502.292,8315,3
3502.292,3128,19
3502.292,2599,1582
3502.292,6612,24
3502.292,7334,3
3502.292,894,454
3502.292,6771,27
3502.292,1297,492
3502.292,3116,17
3502.292,7303,3
3502.292,6584,3
3502.292,6961,3
3502.292,6698,30
3502.292,7253,427
3502.292,6692,3
3502.292,6692,3
3502.292,34054,295
3502.292,3932,467
3502.292,3149,18
3502.292,3077,22
3502.292,3176,20
3502.292,9134,3
3502.292,6330,27
3502.292,5776,396
3505.345,3101,20
3505.345,6166,23
3505.345,9682,312
3505.345,3611,564
3505.345,6173,30
3505.345,6682,3
3505.345,3159,18
3505.345,6792,22
3505.345,3307,22
3505.345,8531,387
3505.345,995,321
3505.345,6220,31
3505.345,4419,317
3505.345,1546,435
3505.345,6167,25
3505.345,6168,3
3505.345,55820,485
3505.345,2050,31
3505.345,1954,405
3505.345,3140,24
3505.345,3612,18
3505.345,6894,37
3505.345,6928,359
3505.345,13413,3
3505.345,6880,3
3505.345,6266,3
3505.345,4582,81
3505.345,6890,3
3505.345,6727,3
3505.345,3983,503
3505.345,2181,193
3508.398,6166,23
3508.398,6941,3
3508.398,3106,18
3508.398,3190,263
3508.398,7274,3
3508.398,3442,20
3508.398,3798,32
3508.398,3117,19
3508.398,6169,27
3508.398,3235,19
3508.398,5189,265
3508.398,1840,405
3508.398,25073,583
3508.398,6884,384
3508.398,33202,526
3508.398,14884,358
3508.398,17727,318
3508.398,3097,18
3508.398,3094,19
3508.398,1181,514
3508.398,3122,17
3508.398,3135,20
3508.398,3306,23
